Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:53:18.425,55,101.0,920.0,0.0,36.0,8.41,83.1,25.0,15.3,14.9
18:53:18.486,55,101.0,922.0,0.0,36.0,8.41,83.1,25.0,15.3,14.9
18:53:18.575,55,101.0,922.0,2.0,36.0,8.41,83.1,25.0,15.3,14.9
18:53:18.636,55,101.0,922.0,2.0,36.0,8.41,83.1,25.0,15.3,14.9
18:53:18.726,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:18.788,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:18.875,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:18.935,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.024,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.085,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.174,55,101.0,922.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.235,55,101.0,951.0,2.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.325,55,101.0,951.0,3.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.386,55,101.0,951.0,3.0,36.0,9.52,83.1,25.0,15.3,14.9
18:53:19.475,55,101.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.536,55,101.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.625,55,101.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.686,55,101.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.775,55,101.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.837,55,101.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.926,55,102.0,951.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:19.986,55,102.0,944.0,3.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:20.074,55,102.0,944.0,5.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:20.135,55,102.0,944.0,5.0,36.0,9.3,83.1,25.0,15.3,14.9
18:53:20.225,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.285,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.376,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.437,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.525,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.585,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.675,55,102.0,944.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.737,55,102.0,937.0,5.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.826,55,102.0,937.0,7.0,36.0,9.41,83.1,25.0,15.3,14.9
18:53:20.886,55,102.0,937.0,7.0,35.0,9.41,83.1,25.0,15.3,14.9
18:53:20.975,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,15.3,14.9
18:53:21.036,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,15.3,14.9
18:53:21.126,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,15.3,14.9
18:53:21.186,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,14.1,14.9
18:53:21.276,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,14.1,14.5
18:53:21.337,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,14.1,14.5
18:53:21.425,55,102.0,937.0,7.0,35.0,10.08,83.1,25.0,14.1,14.5
18:53:21.486,55,102.0,988.0,7.0,35.0,10.08,83.1,25.0,14.1,14.5
18:53:21.575,55,102.0,988.0,7.0,35.0,10.08,83.1,25.0,14.1,14.5
18:53:21.636,55,102.0,988.0,7.0,35.0,10.08,83.1,25.0,14.1,14.5
18:53:21.724,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:21.785,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:21.874,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:21.935,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:22.024,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:22.085,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:22.174,55,102.0,988.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:22.266,55,102.0,910.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:22.326,55,102.0,910.0,7.0,35.0,7.94,83.1,25.0,14.1,14.5
18:53:22.386,55,102.0,910.0,7.0,34.0,7.94,83.1,25.0,14.1,14.5
18:53:22.475,55,102.0,910.0,7.0,34.0,8.24,83.1,25.0,14.1,14.5
18:53:22.536,55,102.0,910.0,7.0,34.0,8.24,83.1,25.0,14.1,14.5
18:53:22.625,55,102.0,910.0,7.0,34.0,8.24,83.1,25.0,14.1,14.5
18:53:22.686,55,102.0,910.0,7.0,34.0,8.24,83.1,25.0,14.5,14.5
18:53:22.775,55,102.0,910.0,7.0,34.0,8.24,83.1,25.0,14.5,14.5
18:53:22.836,55,102.0,910.0,7.0,34.0,8.24,83.1,25.0,14.5,14.5
18:53:22.925,55,101.0,910.0,7.0,34.0,8.24,83.1,25.0,14.5,14.5
18:53:22.986,55,101.0,882.0,7.0,34.0,8.24,83.1,25.0,14.5,14.5
18:53:23.075,55,101.0,882.0,7.0,34.0,8.24,83.1,25.0,14.5,14.5
18:53:23.136,55,101.0,882.0,7.0,33.0,8.24,83.1,25.0,14.5,14.5
18:53:23.225,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.286,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.375,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.436,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.525,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.586,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.675,55,101.0,882.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.736,55,101.0,919.0,7.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.825,55,101.0,919.0,8.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.886,55,101.0,919.0,8.0,33.0,7.83,83.1,25.0,14.5,14.5
18:53:23.975,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,14.5,14.5
18:53:24.036,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,14.5,14.5
18:53:24.125,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,14.5,14.5
18:53:24.185,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,15.7,14.5
18:53:24.274,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,15.7,15.3
18:53:24.336,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,15.7,15.3
18:53:24.424,55,101.0,919.0,8.0,33.0,8.38,83.1,25.0,15.7,15.3
18:53:24.486,55,101.0,906.0,8.0,33.0,8.38,83.1,25.0,15.7,15.3
18:53:24.574,55,101.0,906.0,8.0,33.0,8.38,83.1,25.0,15.7,15.3
18:53:24.639,55,101.0,906.0,8.0,33.0,8.38,83.1,25.0,15.7,15.3
18:53:24.725,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,15.7,15.3
18:53:24.785,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,15.7,15.3
18:53:24.875,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,15.7,15.3
18:53:24.936,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,16.5,15.3
18:53:25.025,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,16.5,17.3
18:53:25.085,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,16.5,17.3
18:53:25.175,55,101.0,906.0,8.0,33.0,8.49,83.1,25.0,16.5,17.3
18:53:25.237,55,101.0,874.0,8.0,33.0,8.49,83.1,25.0,16.5,17.3
18:53:25.325,55,101.0,874.0,7.0,33.0,8.49,83.1,25.0,16.5,17.3
18:53:25.387,55,101.0,874.0,7.0,33.0,8.49,83.1,25.0,16.5,17.3
18:53:25.475,55,101.0,874.0,7.0,33.0,8.33,83.1,25.0,16.5,17.3
18:53:25.536,55,101.0,874.0,7.0,33.0,8.33,83.1,25.0,16.5,17.3
18:53:25.625,55,101.0,874.0,7.0,33.0,8.33,83.1,25.0,16.5,17.3
18:53:25.686,55,101.0,874.0,7.0,33.0,8.33,83.1,25.0,19.6,17.3
18:53:25.775,55,101.0,874.0,7.0,33.0,8.33,83.1,25.0,19.6,19.6
18:53:25.836,55,101.0,874.0,7.0,33.0,8.33,83.1,25.0,19.6,19.6
18:53:25.925,55,100.0,874.0,7.0,33.0,8.33,83.1,25.0,19.6,19.6
18:53:25.987,55,100.0,924.0,7.0,33.0,8.33,83.1,25.0,19.6,19.6
18:53:26.075,55,100.0,924.0,8.0,33.0,8.33,83.1,25.0,19.6,19.6
18:53:26.135,55,100.0,924.0,8.0,33.0,8.33,83.1,25.0,19.6,19.6
18:53:26.225,55,100.0,924.0,8.0,33.0,8.91,83.1,25.0,19.6,19.6
18:53:26.285,55,100.0,924.0,8.0,33.0,8.91,83.1,25.0,19.6,19.6
18:53:26.375,55,100.0,924.0,8.0,33.0,8.91,83.1,25.0,19.6,19.6
18:53:26.435,55,100.0,924.0,8.0,33.0,8.91,83.1,25.0,26.3,19.6
18:53:26.526,55,100.0,924.0,8.0,33.0,8.91,83.1,25.0,26.3,26.7
18:53:26.586,55,100.0,924.0,8.0,33.0,8.91,83.1,25.0,26.3,26.7
18:53:26.675,55,101.0,924.0,8.0,33.0,8.91,83.1,25.0,26.3,26.7
18:53:26.744,55,101.0,1112.0,8.0,33.0,8.91,83.1,25.0,26.3,26.7
18:53:26.825,55,101.0,1112.0,10.0,33.0,8.91,83.1,25.0,26.3,26.7
18:53:26.886,55,101.0,1112.0,10.0,32.0,8.91,83.1,25.0,26.3,26.7
18:53:26.974,55,101.0,1112.0,10.0,32.0,12.97,83.1,25.0,26.3,26.7
18:53:27.035,55,101.0,1112.0,10.0,32.0,12.97,83.1,25.0,26.3,26.7
18:53:27.124,55,101.0,1112.0,10.0,32.0,12.97,83.1,25.0,26.3,26.7
18:53:27.185,55,101.0,1112.0,10.0,32.0,12.97,83.1,25.0,31.0,26.7
18:53:27.275,55,101.0,1112.0,10.0,32.0,12.97,83.1,25.0,31.0,32.2
18:53:27.336,55,101.0,1112.0,10.0,32.0,12.97,83.1,25.0,31.0,32.2
18:53:27.425,55,104.0,1112.0,10.0,32.0,12.97,83.1,25.0,31.0,32.2
18:53:27.487,55,104.0,1345.0,10.0,32.0,12.97,83.1,25.0,31.0,32.2
18:53:27.575,55,104.0,1345.0,12.0,32.0,12.97,83.1,25.0,31.0,32.2
18:53:27.636,55,104.0,1345.0,12.0,35.0,12.97,83.1,25.0,31.0,32.2
18:53:27.725,55,104.0,1345.0,12.0,35.0,15.08,83.1,25.0,31.0,32.2
18:53:27.786,55,104.0,1345.0,12.0,35.0,15.08,83.1,25.0,31.0,32.2
18:53:27.875,55,104.0,1345.0,12.0,35.0,15.08,83.1,25.0,31.0,32.2
18:53:27.935,55,104.0,1345.0,12.0,35.0,15.08,83.1,25.0,34.9,32.2
18:53:28.025,55,104.0,1345.0,12.0,35.0,15.08,83.1,25.0,34.9,35.7
18:53:28.115,55,104.0,1345.0,12.0,35.0,15.08,83.1,25.0,34.9,35.7
18:53:28.176,55,112.0,1345.0,12.0,35.0,15.08,83.1,25.0,34.9,35.7
18:53:28.265,55,112.0,1595.0,12.0,35.0,15.08,83.1,25.0,34.9,35.7
18:53:28.329,55,112.0,1595.0,14.0,35.0,15.08,83.1,25.0,34.9,35.7
18:53:28.416,55,112.0,1595.0,14.0,36.0,15.08,83.1,25.0,34.9,35.7
18:53:28.476,55,112.0,1595.0,14.0,36.0,20.27,83.1,25.0,34.9,35.7
18:53:28.565,55,112.0,1595.0,14.0,36.0,20.27,83.1,25.0,34.9,35.7
18:53:28.626,55,112.0,1595.0,14.0,36.0,20.27,83.1,25.0,34.9,35.7
18:53:28.715,55,112.0,1595.0,14.0,36.0,20.27,83.1,25.0,38.8,35.7
18:53:28.835,55,112.0,1595.0,14.0,36.0,20.27,83.1,25.0,38.8,39.2
18:53:28.925,55,112.0,1595.0,14.0,36.0,20.27,83.1,25.0,38.8,39.2
18:53:29.015,55,127.0,1595.0,14.0,36.0,20.27,83.1,25.0,38.8,39.2
18:53:29.076,55,127.0,1887.0,14.0,36.0,20.27,83.1,25.0,38.8,39.2
18:53:29.165,55,127.0,1887.0,17.0,36.0,20.27,83.1,25.0,38.8,39.2
18:53:29.255,55,127.0,1887.0,17.0,37.0,20.27,83.1,25.0,38.8,39.2
18:53:29.316,55,127.0,1887.0,17.0,37.0,24.83,83.1,25.0,38.8,39.2
18:53:29.408,55,127.0,1887.0,17.0,37.0,24.83,83.1,25.0,38.8,39.2
18:53:29.495,55,127.0,1887.0,17.0,37.0,24.83,83.1,25.0,38.8,39.2
18:53:29.584,55,127.0,1887.0,17.0,37.0,24.83,83.1,25.0,37.6,39.2
18:53:29.675,55,127.0,1887.0,17.0,37.0,24.83,83.1,25.0,37.6,33.7
18:53:29.766,55,127.0,1887.0,17.0,37.0,24.83,83.1,25.0,37.6,33.7
18:53:29.855,55,129.0,1887.0,17.0,37.0,24.83,83.1,25.0,37.6,33.7
18:53:29.945,55,129.0,1884.0,17.0,37.0,24.83,83.1,25.0,37.6,33.7
18:53:30.065,55,129.0,1884.0,18.0,37.0,24.83,83.1,25.0,37.6,33.7
18:53:30.155,55,129.0,1884.0,18.0,38.0,24.83,83.1,25.0,37.6,33.7
18:53:30.245,55,129.0,1884.0,18.0,38.0,14.36,83.1,25.0,37.6,33.7
18:53:30.335,55,129.0,1884.0,18.0,38.0,14.36,83.1,25.0,37.6,33.7
18:53:30.425,55,129.0,1884.0,18.0,38.0,14.36,83.1,25.0,37.6,33.7
18:53:30.515,55,129.0,1884.0,18.0,38.0,14.36,83.1,25.0,14.1,33.7
18:53:30.605,55,129.0,1884.0,18.0,38.0,14.36,83.1,25.0,14.1,14.5
18:53:30.695,55,129.0,1884.0,18.0,38.0,14.36,83.1,25.0,14.1,14.5
18:53:30.785,55,113.0,1884.0,18.0,38.0,14.36,83.1,25.0,14.1,14.5
18:53:30.876,55,113.0,944.0,18.0,38.0,14.36,83.1,25.0,14.1,14.5
18:53:30.967,55,113.0,944.0,18.0,38.0,14.36,83.1,25.0,14.1,14.5
18:53:31.055,55,113.0,944.0,18.0,36.0,14.36,83.1,25.0,14.1,14.5
18:53:31.145,55,113.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.235,55,113.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.324,55,113.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.415,55,113.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.505,55,113.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.595,55,113.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.685,55,105.0,944.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.776,55,105.0,906.0,18.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.865,55,105.0,906.0,17.0,36.0,10.02,83.1,25.0,14.1,14.5
18:53:31.955,55,105.0,906.0,17.0,31.0,10.02,83.1,25.0,14.1,14.5
18:53:32.045,55,105.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.134,55,105.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.226,55,105.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.315,55,105.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.406,55,105.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.495,55,105.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.586,55,103.0,906.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.675,55,103.0,903.0,17.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.766,55,103.0,903.0,15.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.859,55,103.0,903.0,15.0,31.0,8.47,83.1,25.0,14.1,14.5
18:53:32.945,55,103.0,903.0,15.0,31.0,8.52,83.1,25.0,14.1,14.5
18:53:33.035,55,103.0,903.0,15.0,31.0,8.52,83.1,25.0,14.1,14.5
18:53:33.156,55,103.0,903.0,15.0,31.0,8.52,83.1,25.0,14.1,14.5
