Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
19:52:55.472,32,99.0,817.0,0.0,33.0,8.91,83.1,22.0,14.1,14.5
19:52:55.562,32,99.0,817.0,0.0,33.0,8.91,83.1,22.0,14.1,14.5
19:52:55.655,32,99.0,817.0,0.0,32.0,8.91,83.1,22.0,14.1,14.5
19:52:55.742,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:55.832,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:55.921,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.012,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.102,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.192,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.282,32,99.0,817.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.372,32,99.0,815.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.462,32,99.0,815.0,0.0,32.0,8.88,83.1,22.0,14.1,14.5
19:52:56.554,32,99.0,815.0,0.0,31.0,8.88,83.1,22.0,14.1,14.5
19:52:56.642,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:56.732,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:56.794,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:56.882,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:56.972,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:57.062,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:57.152,32,99.0,815.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:57.242,32,99.0,847.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:57.332,32,99.0,847.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:57.422,32,99.0,847.0,0.0,31.0,9.22,83.1,22.0,14.1,14.5
19:52:57.512,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:57.602,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:57.692,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:57.782,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:57.872,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:57.962,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:58.052,32,99.0,847.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:58.142,32,99.0,958.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:58.232,32,99.0,958.0,0.0,31.0,9.3,83.1,22.0,14.1,14.5
19:52:58.322,32,99.0,958.0,0.0,32.0,9.3,83.1,22.0,14.1,14.5
19:52:58.412,32,99.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.502,32,99.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.594,32,99.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.682,32,99.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.743,32,99.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.834,32,99.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.896,32,100.0,958.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:58.984,32,100.0,955.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:59.073,32,100.0,955.0,0.0,32.0,10.38,83.1,22.0,14.1,14.5
19:52:59.163,32,100.0,955.0,0.0,33.0,10.38,83.1,22.0,14.1,14.5
19:52:59.253,32,100.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.343,32,100.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.433,32,100.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.494,32,100.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.582,32,100.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.643,32,100.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.733,32,101.0,955.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.823,32,101.0,958.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:52:59.914,32,101.0,958.0,0.0,33.0,10.41,83.1,22.0,14.1,14.5
19:53:00.009,32,101.0,958.0,0.0,32.0,10.41,83.1,22.0,14.1,14.5
19:53:00.093,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.183,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.272,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.363,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.454,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.543,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.633,32,101.0,958.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.696,32,101.0,968.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.783,32,101.0,968.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.843,32,101.0,968.0,0.0,32.0,10.33,83.1,22.0,14.1,14.5
19:53:00.933,32,101.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.023,32,101.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.113,32,101.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.202,32,101.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.292,32,101.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.414,32,101.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.503,32,102.0,968.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.593,32,102.0,959.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.683,32,102.0,959.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.772,32,102.0,959.0,0.0,32.0,10.58,83.1,22.0,14.1,14.5
19:53:01.862,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:01.954,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.043,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.163,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.253,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.342,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.433,32,102.0,959.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.553,32,102.0,990.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.643,32,102.0,990.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.732,32,102.0,990.0,0.0,32.0,10.55,83.1,22.0,14.1,14.5
19:53:02.794,32,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:02.883,32,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:02.972,32,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.063,32,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.154,32,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.242,31,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.335,31,102.0,990.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.423,31,102.0,955.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.512,31,102.0,955.0,0.0,32.0,10.69,83.1,22.0,14.1,14.5
19:53:03.603,31,102.0,955.0,0.0,31.0,10.69,83.1,22.0,14.1,14.5
19:53:03.692,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:03.783,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:03.844,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:03.933,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:03.993,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.083,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.175,31,102.0,955.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.262,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.352,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.443,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.532,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.595,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.682,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.743,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.832,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:04.922,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:05.016,31,102.0,953.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:05.107,31,102.0,947.0,0.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:05.193,31,102.0,947.0,1.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:05.282,31,102.0,947.0,1.0,31.0,10.24,83.1,22.0,14.1,14.5
19:53:05.372,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.463,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.552,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.644,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.732,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.793,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.884,31,102.0,947.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:05.945,31,102.0,941.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:06.033,31,102.0,941.0,1.0,31.0,10.22,83.1,22.0,14.1,14.5
19:53:06.122,31,102.0,941.0,1.0,30.0,10.22,83.1,22.0,14.1,14.5
19:53:06.212,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.302,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.394,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.484,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.572,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.633,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.693,31,102.0,941.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.783,31,102.0,937.0,1.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.843,31,102.0,937.0,2.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.932,31,102.0,937.0,2.0,30.0,10.19,83.1,22.0,14.1,14.5
19:53:06.993,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.082,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.143,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.233,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.323,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.413,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.502,31,102.0,937.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.593,31,102.0,909.0,2.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.683,31,102.0,909.0,3.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.743,31,102.0,909.0,3.0,30.0,10.11,83.1,22.0,14.1,14.5
19:53:07.833,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:07.893,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:07.983,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.043,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.132,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.224,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.283,31,102.0,909.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.343,31,102.0,906.0,3.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.439,31,102.0,906.0,4.0,30.0,10.3,83.1,22.0,14.1,14.5
19:53:08.522,31,102.0,906.0,4.0,29.0,10.3,83.1,22.0,14.1,14.5
19:53:08.613,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:08.703,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:08.793,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:08.882,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:08.944,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:09.033,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:09.093,31,102.0,906.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:09.183,31,102.0,908.0,4.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:09.273,31,102.0,908.0,7.0,29.0,11.19,83.1,22.0,14.1,14.5
19:53:09.363,31,102.0,908.0,7.0,30.0,11.19,83.1,22.0,14.1,14.5
19:53:09.452,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,14.1,14.5
19:53:09.542,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,14.1,14.5
19:53:09.632,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,14.1,14.5
19:53:09.722,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,15.7,14.5
19:53:09.783,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,15.7,16.1
19:53:09.872,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,15.7,16.1
19:53:09.962,31,102.0,908.0,7.0,30.0,11.74,83.1,22.0,15.7,16.1
19:53:10.052,31,102.0,1094.0,7.0,30.0,11.74,83.1,22.0,15.7,16.1
19:53:10.142,31,102.0,1094.0,9.0,30.0,11.74,83.1,22.0,15.7,16.1
19:53:10.233,31,102.0,1094.0,9.0,31.0,11.74,83.1,22.0,15.7,16.1
19:53:10.324,31,102.0,1094.0,9.0,31.0,15.22,83.1,22.0,15.7,16.1
19:53:10.413,31,102.0,1094.0,9.0,31.0,15.22,83.1,22.0,15.7,16.1
19:53:10.504,31,102.0,1094.0,9.0,31.0,15.22,83.1,22.0,15.7,16.1
19:53:10.594,31,102.0,1094.0,9.0,31.0,15.22,83.1,22.0,33.7,16.1
19:53:10.682,31,102.0,1094.0,9.0,31.0,15.22,83.1,22.0,33.7,36.1
19:53:10.772,31,102.0,1094.0,9.0,31.0,15.22,83.1,22.0,33.7,36.1
19:53:10.863,31,105.0,1094.0,9.0,31.0,15.22,83.1,22.0,33.7,36.1
19:53:10.960,31,105.0,1412.0,9.0,31.0,15.22,83.1,22.0,33.7,36.1
19:53:11.042,31,105.0,1412.0,12.0,31.0,15.22,83.1,22.0,33.7,36.1
19:53:11.163,31,105.0,1412.0,12.0,32.0,15.22,83.1,22.0,33.7,36.1
19:53:11.253,31,105.0,1412.0,12.0,32.0,21.61,83.1,22.0,33.7,36.1
19:53:11.343,31,105.0,1412.0,12.0,32.0,21.61,83.1,22.0,33.7,36.1
19:53:11.433,31,105.0,1412.0,12.0,32.0,21.61,83.1,22.0,33.7,36.1
19:53:11.522,31,105.0,1412.0,12.0,32.0,21.61,83.1,22.0,38.0,36.1
19:53:11.614,31,105.0,1412.0,12.0,32.0,21.61,83.1,22.0,38.0,38.8
19:53:11.702,31,105.0,1412.0,12.0,32.0,21.61,83.1,22.0,38.0,38.8
19:53:11.793,31,118.0,1412.0,12.0,32.0,21.61,83.1,22.0,38.0,38.8
19:53:11.883,31,118.0,1738.0,12.0,32.0,21.61,83.1,22.0,38.0,38.8
19:53:11.974,31,118.0,1738.0,15.0,32.0,21.61,83.1,22.0,38.0,38.8
19:53:12.062,31,118.0,1738.0,15.0,34.0,21.61,83.1,22.0,38.0,38.8
19:53:12.152,31,118.0,1738.0,15.0,34.0,22.41,83.1,22.0,38.0,38.8
19:53:12.242,31,118.0,1738.0,15.0,34.0,22.41,38.8,22.0,38.0,38.8
19:53:12.333,31,118.0,1738.0,15.0,34.0,22.41,38.8,22.0,38.0,38.8
19:53:12.423,31,118.0,1738.0,15.0,34.0,22.41,38.8,22.0,14.1,38.8
19:53:12.513,31,118.0,1738.0,15.0,34.0,22.41,38.8,22.0,14.1,14.5
19:53:12.603,31,118.0,1738.0,15.0,34.0,22.41,38.8,22.0,14.1,14.5
19:53:12.693,31,100.0,1738.0,15.0,34.0,22.41,38.8,22.0,14.1,14.5
19:53:12.783,31,100.0,1002.0,15.0,34.0,22.41,38.8,22.0,14.1,14.5
19:53:12.873,31,100.0,1002.0,16.0,34.0,22.41,38.8,22.0,14.1,14.5
19:53:12.934,31,100.0,1002.0,16.0,34.0,22.41,38.8,22.0,14.1,14.5
19:53:13.022,31,100.0,1002.0,16.0,34.0,18.74,38.8,22.0,14.1,14.5
19:53:13.113,31,100.0,1002.0,16.0,34.0,18.74,78.0,22.0,14.1,14.5
19:53:13.203,31,100.0,1002.0,16.0,34.0,18.74,78.0,22.0,14.1,14.5
19:53:13.293,31,100.0,1002.0,16.0,34.0,18.74,78.0,22.0,18.8,14.5
19:53:13.383,31,100.0,1002.0,16.0,34.0,18.74,78.0,22.0,18.8,18.8
19:53:13.473,30,100.0,1002.0,16.0,34.0,18.74,78.0,22.0,18.8,18.8
19:53:13.563,30,103.0,1002.0,16.0,34.0,18.74,78.0,22.0,18.8,18.8
19:53:13.652,30,103.0,915.0,16.0,34.0,18.74,78.0,22.0,18.8,18.8
19:53:13.743,30,103.0,915.0,15.0,34.0,18.74,78.0,22.0,18.8,18.8
19:53:13.833,30,103.0,915.0,15.0,32.0,18.74,78.0,22.0,18.8,18.8
19:53:13.923,30,103.0,915.0,15.0,32.0,9.83,78.0,22.0,18.8,18.8
19:53:14.013,30,103.0,915.0,15.0,32.0,9.83,83.5,22.0,18.8,18.8
19:53:14.102,30,103.0,915.0,15.0,32.0,9.83,83.5,22.0,18.8,18.8
19:53:14.193,30,103.0,915.0,15.0,32.0,9.83,83.5,22.0,20.0,18.8
