Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
08:43:28.567,22,98.0,890.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:28.658,22,98.0,890.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:28.748,22,98.0,890.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:28.838,22,98.0,890.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:28.929,22,98.0,890.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:29.018,22,98.0,890.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:29.108,22,98.0,888.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:29.198,22,98.0,888.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:29.318,22,98.0,888.0,0.0,24.0,10.22,83.1,16.0,14.1,14.5
08:43:29.408,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:29.528,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:29.648,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:29.738,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:29.828,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:29.918,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:30.007,22,98.0,888.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:30.098,22,98.0,900.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:30.188,22,98.0,900.0,0.0,24.0,10.24,83.1,16.0,14.1,14.5
08:43:30.278,22,98.0,900.0,0.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:30.368,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:30.458,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:30.577,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:30.668,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:30.758,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:30.848,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:30.938,22,98.0,900.0,0.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.028,22,98.0,889.0,0.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.118,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.208,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.299,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.388,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.479,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.568,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.1
08:43:31.664,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:31.749,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:31.839,22,98.0,889.0,1.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:31.929,22,98.0,881.0,1.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:32.049,22,98.0,881.0,2.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:32.139,22,98.0,881.0,2.0,23.0,10.27,83.1,16.0,14.1,14.5
08:43:32.228,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.320,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.409,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.498,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.560,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.648,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.739,22,98.0,881.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.829,22,98.0,888.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:32.919,22,98.0,888.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:33.008,22,98.0,888.0,2.0,23.0,10.24,83.1,16.0,14.1,14.5
08:43:33.098,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.188,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.279,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.369,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.460,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.548,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.639,22,98.0,888.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.729,22,98.0,884.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.819,22,98.0,884.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.909,22,98.0,884.0,2.0,23.0,10.33,83.1,16.0,14.1,14.5
08:43:33.999,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.1,14.5
08:43:34.089,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.1,14.5
08:43:34.179,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.1,14.5
08:43:34.270,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.5,14.5
08:43:34.359,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.5,14.1
08:43:34.449,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.5,14.1
08:43:34.569,22,98.0,884.0,2.0,23.0,10.3,83.1,16.0,14.5,14.1
08:43:34.658,22,98.0,918.0,2.0,23.0,10.3,83.1,16.0,14.5,14.1
08:43:34.748,22,98.0,918.0,3.0,23.0,10.3,83.1,16.0,14.5,14.1
08:43:34.838,22,98.0,918.0,3.0,22.0,10.3,83.1,16.0,14.5,14.1
08:43:34.928,22,98.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.018,22,98.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.108,22,98.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.199,22,98.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.288,22,98.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.378,22,98.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.469,22,99.0,918.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.559,22,99.0,925.0,3.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.678,22,99.0,925.0,4.0,22.0,10.99,83.1,16.0,14.5,14.1
08:43:35.768,22,99.0,925.0,4.0,23.0,10.99,83.1,16.0,14.5,14.1
08:43:35.858,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.1
08:43:35.948,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.1
08:43:36.038,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.1
08:43:36.130,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.1
08:43:36.219,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.5
08:43:36.308,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.5
08:43:36.458,22,99.0,925.0,4.0,23.0,11.05,83.1,16.0,14.5,14.5
08:43:36.548,22,99.0,903.0,4.0,23.0,11.05,83.1,16.0,14.5,14.5
08:43:36.638,22,99.0,903.0,6.0,23.0,11.05,83.1,16.0,14.5,14.5
08:43:36.728,22,99.0,903.0,6.0,23.0,11.05,83.1,16.0,14.5,14.5
08:43:36.819,22,99.0,903.0,6.0,23.0,12.22,83.1,16.0,14.5,14.5
08:43:36.910,22,99.0,903.0,6.0,23.0,12.22,83.1,16.0,14.5,14.5
08:43:36.998,22,99.0,903.0,6.0,23.0,12.22,83.1,16.0,14.5,14.5
08:43:37.089,22,99.0,903.0,6.0,23.0,12.22,83.1,16.0,15.7,14.5
08:43:37.179,22,99.0,903.0,6.0,23.0,12.22,83.1,16.0,15.7,16.1
08:43:37.269,22,99.0,903.0,6.0,23.0,12.22,83.1,16.0,15.7,16.1
08:43:37.360,22,100.0,903.0,6.0,23.0,12.22,83.1,16.0,15.7,16.1
08:43:37.449,22,100.0,994.0,6.0,23.0,12.22,83.1,16.0,15.7,16.1
08:43:37.569,22,100.0,994.0,9.0,23.0,12.22,83.1,16.0,15.7,16.1
08:43:37.659,22,100.0,994.0,9.0,24.0,12.22,83.1,16.0,15.7,16.1
08:43:37.749,22,100.0,994.0,9.0,24.0,15.8,83.1,16.0,15.7,16.1
08:43:37.838,22,100.0,994.0,9.0,24.0,15.8,83.1,16.0,15.7,16.1
08:43:37.928,22,100.0,994.0,9.0,24.0,15.8,83.1,16.0,15.7,16.1
08:43:38.018,22,100.0,994.0,9.0,24.0,15.8,83.1,16.0,28.2,16.1
08:43:38.107,22,100.0,994.0,9.0,24.0,15.8,83.1,16.0,28.2,29.8
08:43:38.198,23,100.0,994.0,9.0,24.0,15.8,83.1,16.0,28.2,29.8
08:43:38.292,23,103.0,994.0,9.0,24.0,15.8,83.1,16.0,28.2,29.8
08:43:38.386,23,103.0,1337.0,9.0,24.0,15.8,83.1,16.0,28.2,29.8
08:43:38.469,23,103.0,1337.0,12.0,24.0,15.8,83.1,16.0,28.2,29.8
08:43:38.558,23,103.0,1337.0,12.0,25.0,15.8,83.1,16.0,28.2,29.8
08:43:38.648,23,103.0,1337.0,12.0,25.0,21.88,83.1,16.0,28.2,29.8
08:43:38.738,23,103.0,1337.0,12.0,25.0,21.88,83.1,16.0,28.2,29.8
08:43:38.828,23,103.0,1337.0,12.0,25.0,21.88,83.1,16.0,28.2,29.8
08:43:38.919,23,103.0,1337.0,12.0,25.0,21.88,83.1,16.0,38.8,29.8
08:43:39.009,23,103.0,1337.0,12.0,25.0,21.88,83.1,16.0,38.8,40.4
08:43:39.099,23,103.0,1337.0,12.0,25.0,21.88,83.1,16.0,38.8,40.4
08:43:39.189,23,113.0,1337.0,12.0,25.0,21.88,83.1,16.0,38.8,40.4
08:43:39.278,23,113.0,1636.0,12.0,25.0,21.88,83.1,16.0,38.8,40.4
08:43:39.368,23,113.0,1636.0,14.0,25.0,21.88,83.1,16.0,38.8,40.4
08:43:39.548,23,113.0,1636.0,14.0,27.0,21.88,83.1,16.0,38.8,40.4
08:43:39.639,23,113.0,1636.0,14.0,27.0,34.27,83.1,16.0,38.8,40.4
08:43:39.729,23,113.0,1636.0,14.0,27.0,34.27,83.1,16.0,38.8,40.4
08:43:39.820,23,113.0,1636.0,14.0,27.0,34.27,83.1,16.0,38.8,40.4
08:43:39.913,23,113.0,1636.0,14.0,27.0,34.27,83.1,16.0,42.7,40.4
08:43:39.998,23,113.0,1636.0,14.0,27.0,34.27,83.1,16.0,42.7,43.1
08:43:40.060,23,113.0,1636.0,14.0,27.0,34.27,83.1,16.0,42.7,43.1
08:43:40.148,23,135.0,1636.0,14.0,27.0,34.27,83.1,16.0,42.7,43.1
08:43:40.269,23,135.0,2069.0,14.0,27.0,34.27,83.1,16.0,42.7,43.1
08:43:40.358,23,135.0,2069.0,18.0,27.0,34.27,83.1,16.0,42.7,43.1
08:43:40.449,23,135.0,2069.0,18.0,28.0,34.27,83.1,16.0,42.7,43.1
08:43:40.509,23,135.0,2069.0,18.0,28.0,39.19,83.1,16.0,42.7,43.1
08:43:40.599,23,135.0,2069.0,18.0,28.0,39.19,83.1,16.0,42.7,43.1
08:43:40.689,23,135.0,2069.0,18.0,28.0,39.19,83.1,16.0,42.7,43.1
08:43:40.779,23,135.0,2069.0,18.0,28.0,39.19,83.1,16.0,25.1,43.1
08:43:40.872,23,135.0,2069.0,18.0,28.0,39.19,83.1,16.0,25.1,14.5
08:43:40.958,23,135.0,2069.0,18.0,28.0,39.19,83.1,16.0,25.1,14.5
08:43:41.048,23,105.0,2069.0,18.0,28.0,39.19,83.1,16.0,25.1,14.5
08:43:41.138,23,105.0,1749.0,18.0,28.0,39.19,83.1,16.0,25.1,14.5
08:43:41.229,23,105.0,1749.0,19.0,28.0,39.19,83.1,16.0,25.1,14.5
08:43:41.347,23,105.0,1749.0,19.0,28.0,39.19,83.1,16.0,25.1,14.5
08:43:41.468,23,105.0,1749.0,19.0,28.0,23.44,83.1,16.0,25.1,14.5
08:43:41.558,23,105.0,1749.0,19.0,28.0,23.44,31.0,16.0,25.1,14.5
08:43:41.648,23,105.0,1749.0,19.0,28.0,23.44,31.0,16.0,25.1,14.5
08:43:41.709,23,105.0,1749.0,19.0,28.0,23.44,31.0,16.0,30.2,14.5
08:43:41.798,23,105.0,1749.0,19.0,28.0,23.44,31.0,16.0,30.2,29.8
08:43:41.888,23,105.0,1749.0,19.0,28.0,23.44,31.0,16.0,30.2,29.8
08:43:41.978,23,102.0,1749.0,19.0,28.0,23.44,31.0,16.0,30.2,29.8
08:43:42.068,23,102.0,1109.0,19.0,28.0,23.44,31.0,16.0,30.2,29.8
08:43:42.158,23,102.0,1109.0,20.0,28.0,23.44,31.0,16.0,30.2,29.8
08:43:42.248,23,102.0,1109.0,20.0,26.0,23.44,31.0,16.0,30.2,29.8
08:43:42.338,23,102.0,1109.0,20.0,26.0,12.02,31.0,16.0,30.2,29.8
08:43:42.429,23,102.0,1109.0,20.0,26.0,12.02,83.5,16.0,30.2,29.8
08:43:42.518,23,102.0,1109.0,20.0,26.0,12.02,83.5,16.0,30.2,29.8
08:43:42.608,23,102.0,1109.0,20.0,26.0,12.02,83.5,16.0,14.1,29.8
08:43:42.698,23,102.0,1109.0,20.0,26.0,12.02,83.5,16.0,14.1,14.5
08:43:42.759,23,102.0,1109.0,20.0,26.0,12.02,83.5,16.0,14.1,14.5
08:43:42.849,23,102.0,1109.0,20.0,26.0,12.02,83.5,16.0,14.1,14.5
08:43:42.939,23,102.0,1001.0,20.0,26.0,12.02,83.5,16.0,14.1,14.5
08:43:43.029,23,102.0,1001.0,19.0,26.0,12.02,83.5,16.0,14.1,14.5
08:43:43.118,23,102.0,1001.0,19.0,23.0,12.02,83.5,16.0,14.1,14.5
08:43:43.209,23,102.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.298,23,102.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.359,23,102.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.448,23,102.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.509,23,102.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.598,23,102.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.659,23,101.0,1001.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.748,23,101.0,958.0,19.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.838,23,101.0,958.0,16.0,23.0,11.02,83.5,16.0,14.1,14.5
08:43:43.928,23,101.0,958.0,16.0,22.0,11.02,83.5,16.0,14.1,14.5
08:43:44.018,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.108,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.197,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.288,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.378,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.468,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.559,23,101.0,958.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.679,23,101.0,948.0,16.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.769,23,101.0,948.0,10.0,22.0,10.91,83.5,16.0,14.1,14.5
08:43:44.858,23,101.0,948.0,10.0,21.0,10.91,83.5,16.0,14.1,14.5
08:43:44.949,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.038,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.129,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.219,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.308,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.398,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.460,23,101.0,948.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.548,23,101.0,943.0,10.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.609,23,101.0,943.0,7.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.698,23,101.0,943.0,7.0,21.0,10.72,83.5,16.0,14.1,14.5
08:43:45.788,23,101.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:45.878,23,101.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:45.969,23,101.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.058,23,101.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.148,23,101.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.239,23,101.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.329,23,100.0,943.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.419,23,100.0,941.0,7.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.509,23,100.0,941.0,5.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.598,23,100.0,941.0,5.0,21.0,10.52,83.5,16.0,14.1,14.5
08:43:46.659,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:46.748,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:46.810,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:46.899,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:46.989,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:47.078,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:47.168,23,100.0,941.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:47.259,23,100.0,947.0,5.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:47.349,23,100.0,947.0,7.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:47.439,23,100.0,947.0,7.0,21.0,10.83,83.5,16.0,14.1,14.5
08:43:47.499,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,14.1,14.5
08:43:47.562,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,14.1,14.5
08:43:47.649,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,14.1,14.5
08:43:47.708,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,19.2,14.5
08:43:47.798,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,19.2,19.6
08:43:47.859,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,19.2,19.6
08:43:47.949,23,100.0,947.0,7.0,21.0,10.69,83.5,16.0,19.2,19.6
08:43:48.009,23,100.0,1141.0,7.0,21.0,10.69,83.5,16.0,19.2,19.6
08:43:48.129,23,100.0,1141.0,9.0,21.0,10.69,83.5,16.0,19.2,19.6
08:43:48.219,23,100.0,1141.0,9.0,21.0,10.69,83.5,16.0,19.2,19.6
08:43:48.309,23,100.0,1141.0,9.0,21.0,14.97,83.5,16.0,19.2,19.6
08:43:48.399,23,100.0,1141.0,9.0,21.0,14.97,83.5,16.0,19.2,19.6
08:43:48.460,23,100.0,1141.0,9.0,21.0,14.97,83.5,16.0,19.2,19.6
08:43:48.549,23,100.0,1141.0,9.0,21.0,14.97,83.5,16.0,30.6,19.6
08:43:48.610,23,100.0,1141.0,9.0,21.0,14.97,83.5,16.0,30.6,32.5
08:43:48.699,23,100.0,1141.0,9.0,21.0,14.97,83.5,16.0,30.6,32.5
08:43:48.760,23,96.0,1141.0,9.0,21.0,14.97,83.5,16.0,30.6,32.5
08:43:48.851,23,96.0,1487.0,9.0,21.0,14.97,83.5,16.0,30.6,32.5
08:43:48.910,23,96.0,1487.0,13.0,21.0,14.97,83.5,16.0,30.6,32.5
08:43:48.998,23,96.0,1487.0,13.0,23.0,14.97,83.5,16.0,30.6,32.5
08:43:49.059,23,96.0,1487.0,13.0,23.0,21.74,83.5,16.0,30.6,32.5
08:43:49.148,23,96.0,1487.0,13.0,23.0,21.74,83.5,16.0,30.6,32.5
08:43:49.209,23,96.0,1487.0,13.0,23.0,21.74,83.5,16.0,30.6,32.5
08:43:49.298,23,96.0,1487.0,13.0,23.0,21.74,83.5,16.0,35.7,32.5
08:43:49.389,23,96.0,1487.0,13.0,23.0,21.74,83.5,16.0,35.7,30.6
08:43:49.509,23,96.0,1487.0,13.0,23.0,21.74,83.5,16.0,35.7,30.6
08:43:49.598,23,106.0,1487.0,13.0,23.0,21.74,83.5,16.0,35.7,30.6
08:43:49.659,23,106.0,1573.0,13.0,23.0,21.74,83.5,16.0,35.7,30.6
08:43:49.750,23,106.0,1573.0,16.0,23.0,21.74,83.5,16.0,35.7,30.6
08:43:49.810,23,106.0,1573.0,16.0,24.0,21.74,83.5,16.0,35.7,30.6
08:43:49.898,23,106.0,1573.0,16.0,24.0,14.05,83.5,16.0,35.7,30.6
08:43:49.960,23,106.0,1573.0,16.0,24.0,14.05,83.5,16.0,35.7,30.6
08:43:50.048,23,106.0,1573.0,16.0,24.0,14.05,83.5,16.0,35.7,30.6
08:43:50.138,23,106.0,1573.0,16.0,24.0,14.05,83.5,16.0,30.2,30.6
08:43:50.230,23,106.0,1573.0,16.0,24.0,14.05,83.5,16.0,30.2,33.7
08:43:50.318,23,106.0,1573.0,16.0,24.0,14.05,83.5,16.0,30.2,33.7
08:43:50.409,23,105.0,1573.0,16.0,24.0,14.05,83.5,16.0,30.2,33.7
08:43:50.500,23,105.0,1154.0,16.0,24.0,14.05,83.5,16.0,30.2,33.7
08:43:50.559,23,105.0,1154.0,20.0,24.0,14.05,83.5,16.0,30.2,33.7
08:43:50.649,23,105.0,1154.0,20.0,23.0,14.05,83.5,16.0,30.2,33.7
08:43:50.713,23,105.0,1154.0,20.0,23.0,21.97,83.5,16.0,30.2,33.7
08:43:50.798,23,105.0,1154.0,20.0,23.0,21.97,83.5,16.0,30.2,33.7
08:43:50.888,23,105.0,1154.0,20.0,23.0,21.97,83.5,16.0,30.2,33.7
08:43:50.979,23,105.0,1154.0,20.0,23.0,21.97,83.5,16.0,40.4,33.7
08:43:51.069,23,105.0,1154.0,20.0,23.0,21.97,83.5,16.0,40.4,40.0
08:43:51.158,23,105.0,1154.0,20.0,23.0,21.97,83.5,16.0,40.4,40.0
08:43:51.249,23,112.0,1154.0,20.0,23.0,21.97,83.5,16.0,40.4,40.0
08:43:51.339,23,112.0,1504.0,20.0,23.0,21.97,83.5,16.0,40.4,40.0
08:43:51.429,23,112.0,1504.0,26.0,23.0,21.97,83.5,16.0,40.4,40.0
08:43:51.519,23,112.0,1504.0,26.0,24.0,21.97,83.5,16.0,40.4,40.0
08:43:51.609,23,112.0,1504.0,26.0,24.0,22.49,83.5,16.0,40.4,40.0
08:43:51.699,23,112.0,1504.0,26.0,24.0,22.49,31.0,16.0,40.4,40.0
08:43:51.788,23,112.0,1504.0,26.0,24.0,22.49,31.0,16.0,40.4,40.0
08:43:51.850,23,112.0,1504.0,26.0,24.0,22.49,31.0,16.0,14.1,40.0
08:43:51.939,23,112.0,1504.0,26.0,24.0,22.49,31.0,16.0,14.1,14.5
08:43:52.029,23,112.0,1504.0,26.0,24.0,22.49,31.0,16.0,14.1,14.5
08:43:52.119,23,89.0,1504.0,26.0,24.0,22.49,31.0,16.0,14.1,14.5
08:43:52.209,23,89.0,1586.0,26.0,24.0,22.49,31.0,16.0,14.1,14.5
08:43:52.298,23,89.0,1586.0,27.0,24.0,22.49,31.0,16.0,14.1,14.5
08:43:52.389,23,89.0,1586.0,27.0,25.0,22.49,31.0,16.0,14.1,14.5
08:43:52.479,23,89.0,1586.0,27.0,25.0,23.52,31.0,16.0,14.1,14.5
08:43:52.569,23,89.0,1586.0,27.0,25.0,23.52,80.0,16.0,14.1,14.5
